file,line,col,category,confidence,text,snippet
dashboard/src/app/admin/configuration/page.tsx,182,66,jsx_text,high,30 days,30 days
dashboard/src/app/admin/page.tsx,161,47,jsx_text,high,&rarr;,&rarr;
dashboard/src/app/admin/page.tsx,171,50,jsx_text,high,&rarr;,&rarr;
dashboard/src/app/admin/page.tsx,181,47,jsx_text,high,&rarr;,&rarr;
dashboard/src/app/admin/page.tsx,236,47,jsx_text,high,&rarr;,&rarr;
dashboard/src/app/admin/settings/page.tsx,15,36,jsx_text,high,Redirecting to Configuration...,Redirecting to Configuration...
dashboard/src/app/admin/users/page.tsx,152,53,call:setError,high,Failed to create user,"""Failed to create user"""
dashboard/src/app/admin/users/page.tsx,359,31,jsx_attr:placeholder,high,user@example.com,"""user@example.com"""
dashboard/src/app/admin/users/page.tsx,370,31,jsx_attr:placeholder,high,John Doe,"""John Doe"""
dashboard/src/app/bill_id/[billingId]/page.tsx,26,11,jsx_text,high,Missing pretargeting config ID (billing_id).,Missing pretargeting config ID (billing_id).
dashboard/src/app/bill_id/[billingId]/page.tsx,40,11,jsx_text,high,Back to configs,Back to configs
dashboard/src/app/campaigns/[id]/page.tsx,96,53,call:setError,high,Failed to load campaign,"""Failed to load campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,109,18,call:confirm,high,Remove this creative from the campaign?,"""Remove this creative from the campaign?"""
dashboard/src/app/campaigns/[id]/page.tsx,119,13,call:alert,high,Failed to remove creative,"""Failed to remove creative"""
dashboard/src/app/campaigns/[id]/page.tsx,135,13,call:alert,high,Failed to update campaign,"""Failed to update campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,140,18,call:confirm,high,Delete this campaign? Creatives will be uncategorized.,"""Delete this campaign? Creatives will be uncategorized."""
dashboard/src/app/campaigns/[id]/page.tsx,146,13,call:alert,high,Failed to delete campaign,"""Failed to delete campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,179,11,jsx_text,high,Back to Creative Clusters,Back to Creative Clusters
dashboard/src/app/campaigns/[id]/page.tsx,182,49,jsx_expr_string,high,Campaign not found,"""Campaign not found"""
dashboard/src/app/campaigns/[id]/page.tsx,187,13,jsx_text,high,Retry,Retry
dashboard/src/app/campaigns/[id]/page.tsx,203,11,jsx_text,high,Back to Creative Clusters,Back to Creative Clusters
dashboard/src/app/campaigns/[id]/page.tsx,215,31,jsx_attr:placeholder,high,Campaign name,"""Campaign name"""
dashboard/src/app/campaigns/[id]/page.tsx,221,31,jsx_attr:placeholder,high,Description (optional),"""Description (optional)"""
dashboard/src/app/campaigns/[id]/page.tsx,226,21,jsx_text,high,Save,Save
dashboard/src/app/campaigns/[id]/page.tsx,236,21,jsx_text,high,Cancel,Cancel
dashboard/src/app/campaigns/[id]/page.tsx,247,23,jsx_text,high,AI Generated,AI Generated
dashboard/src/app/campaigns/[id]/page.tsx,266,52,jsx_text,high,creative,creative
dashboard/src/app/campaigns/[id]/page.tsx,279,36,jsx_text,high,Yesterday,Yesterday
dashboard/src/app/campaigns/[id]/page.tsx,280,36,jsx_text,high,Last 7 days,Last 7 days
dashboard/src/app/campaigns/[id]/page.tsx,281,37,jsx_text,high,Last 30 days,Last 30 days
dashboard/src/app/campaigns/[id]/page.tsx,282,37,jsx_text,high,All time,All time
dashboard/src/app/campaigns/[id]/page.tsx,287,23,jsx_attr:title,high,Edit campaign,"""Edit campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,294,23,jsx_attr:title,high,Delete campaign,"""Delete campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,309,15,jsx_text,high,Spend,Spend
dashboard/src/app/campaigns/[id]/page.tsx,321,15,jsx_text,high,Impressions,Impressions
dashboard/src/app/campaigns/[id]/page.tsx,330,15,jsx_text,high,Clicks,Clicks
dashboard/src/app/campaigns/[id]/page.tsx,336,80,jsx_text,high,% CTR,% CTR
dashboard/src/app/campaigns/[id]/page.tsx,342,15,jsx_text,high,Win Rate,Win Rate
dashboard/src/app/campaigns/[id]/page.tsx,345,88,jsx_expr_string,high,N/A,"""N/A"""
dashboard/src/app/campaigns/[id]/page.tsx,348,82,jsx_text,high,CPM,CPM
dashboard/src/app/campaigns/[id]/page.tsx,359,13,jsx_text,high,Daily Performance,Daily Performance
dashboard/src/app/campaigns/[id]/page.tsx,370,98,jsx_attr:title,high,imps,} imps`
dashboard/src/app/campaigns/[id]/page.tsx,384,9,jsx_text,high,Creatives (,Creatives (
dashboard/src/app/campaigns/[id]/page.tsx,396,23,jsx_attr:title,high,Remove from Campaign,"""Remove from Campaign"""
dashboard/src/app/campaigns/[id]/page.tsx,405,40,jsx_text,high,No creatives in this campaign,No creatives in this campaign
dashboard/src/app/campaigns/[id]/page.tsx,407,13,jsx_text,high,Browse Creatives,Browse Creatives
dashboard/src/app/connect/page.tsx,15,36,jsx_text,high,Redirecting to Settings...,Redirecting to Settings...
dashboard/src/app/creatives/page.tsx,21,23,property:label,medium,14d,"""14d"""
dashboard/src/app/creatives/page.tsx,22,23,property:label,medium,30d,"""30d"""
dashboard/src/app/creatives/page.tsx,242,74,jsx_text,high,sudo apt install ffmpeg,sudo apt install ffmpeg
dashboard/src/app/import/page.tsx,284,11,jsx_text,high,Import Reports,Import Reports
dashboard/src/app/import/page.tsx,299,21,jsx_text,high,Reference: Required columns by report type,Reference: Required columns by report type
dashboard/src/app/import/page.tsx,310,21,jsx_text,high,Help: Large files and download links,Help: Large files and download links
dashboard/src/app/import/page.tsx,344,73,jsx_text,high,rows (estimated),rows (estimated)
dashboard/src/app/import/page.tsx,346,72,jsx_text,high,rows,rows
dashboard/src/app/import/page.tsx,350,28,jsx_text,high,(aggregated from,(aggregated from
dashboard/src/app/import/page.tsx,350,83,jsx_text,high,hourly rows),hourly rows)
dashboard/src/app/import/page.tsx,359,17,jsx_text,high,Remove,Remove
dashboard/src/app/import/page.tsx,370,61,jsx_text,high,Seat detected,Seat detected
dashboard/src/app/import/page.tsx,385,62,jsx_text,high,Large file detected,Large file detected
dashboard/src/app/import/page.tsx,387,21,jsx_text,high,This file will be uploaded using streaming mode to avoid browser memory issues. Progress will be shown during upload.,This file will be uploaded using streaming mode to avoid browser memory issues. Progress will be shown during upload.
dashboard/src/app/import/page.tsx,409,19,jsx_text,high,Showing first 10 of,Showing first 10 of
dashboard/src/app/import/page.tsx,409,65,jsx_text,high,rows,rows
dashboard/src/app/import/page.tsx,418,15,jsx_text,high,Cancel,Cancel
dashboard/src/app/import/page.tsx,425,15,jsx_text,high,Import,Import
dashboard/src/app/import/page.tsx,425,67,jsx_text,high,Rows,Rows
dashboard/src/app/import/page.tsx,445,56,jsx_text,high,Uploaded,Uploaded
dashboard/src/app/import/page.tsx,451,56,jsx_text,high,Total Size,Total Size
dashboard/src/app/import/page.tsx,457,56,jsx_text,high,Chunks Sent,Chunks Sent
dashboard/src/app/import/page.tsx,463,61,jsx_text,high,Current Phase,Current Phase
dashboard/src/app/import/page.tsx,476,17,jsx_text,high,Cancel Import,Cancel Import
dashboard/src/app/import/page.tsx,499,17,jsx_text,high,Import,Import
dashboard/src/app/import/page.tsx,499,78,jsx_expr_string,high,Partially,"""Partially """
dashboard/src/app/import/page.tsx,499,96,jsx_text,high,Failed,Failed
dashboard/src/app/import/page.tsx,507,19,jsx_text,high,Partially imported:,Partially imported:
dashboard/src/app/import/page.tsx,507,80,jsx_text,high,rows before error,rows before error
dashboard/src/app/import/page.tsx,520,19,jsx_text,high,Try Again,Try Again
dashboard/src/app/layout.tsx,13,10,property:title,medium,Cat-Scan Dashboard,"""Cat-Scan Dashboard"""
dashboard/src/app/layout.tsx,14,16,property:description,medium,Creative Intelligence for Authorized Buyers,"""Creative Intelligence for Authorized Buyers"""
dashboard/src/app/login/page.tsx,54,27,call:setErrorMessage,high,Server unavailable. Please try again in a moment.,"""Server unavailable. Please try again in a moment."""
dashboard/src/app/login/page.tsx,56,27,call:setErrorMessage,high,Login service is temporarily unavailable.,"""Login service is temporarily unavailable."""
dashboard/src/app/login/page.tsx,58,43,call:setErrorMessage,high,Login failed,"""Login failed"""
dashboard/src/app/login/page.tsx,67,23,call:setErrorMessage,high,Cannot reach server. Please check your connection and try again.,"""Cannot reach server. Please check your connection and try again."""
dashboard/src/app/login/page.tsx,93,41,jsx_attr:alt,high,Cat-Scan,"""Cat-Scan"""
dashboard/src/app/login/page.tsx,95,60,jsx_text,high,Cat-Scan,Cat-Scan
dashboard/src/app/login/page.tsx,96,45,jsx_text,high,QPS manager for Google Auth Buyers,QPS manager for Google Auth Buyers
dashboard/src/app/login/page.tsx,112,17,jsx_text,high,Sign in to continue,Sign in to continue
dashboard/src/app/login/page.tsx,130,23,jsx_text,high,Sign in with Authing,Sign in with Authing
dashboard/src/app/login/page.tsx,162,23,jsx_text,high,Sign in with Google,Sign in with Google
dashboard/src/app/login/page.tsx,184,17,jsx_text,high,Sign in with Email,Sign in with Email
dashboard/src/app/login/page.tsx,197,19,jsx_text,high,&larr; Back to options,&larr; Back to options
dashboard/src/app/login/page.tsx,202,17,jsx_text,high,Sign in with Email,Sign in with Email
dashboard/src/app/login/page.tsx,208,19,jsx_text,high,Email,Email
dashboard/src/app/login/page.tsx,219,33,jsx_attr:placeholder,high,you@example.com,"""you@example.com"""
dashboard/src/app/login/page.tsx,227,19,jsx_text,high,Password,Password
dashboard/src/app/login/page.tsx,238,33,jsx_attr:placeholder,high,Enter your password,"""Enter your password"""
dashboard/src/app/login/page.tsx,252,21,jsx_text,high,Signing in...,Signing in...
dashboard/src/app/login/page.tsx,255,19,jsx_expr_string,high,Sign in,"""Sign in"""
dashboard/src/app/login/page.tsx,264,11,jsx_text,high,Protected by Cat-Scan authentication,Protected by Cat-Scan authentication
dashboard/src/app/page.tsx,21,22,property:label,medium,7 days,"""7 days"""
dashboard/src/app/page.tsx,22,23,property:label,medium,14 days,"""14 days"""
dashboard/src/app/page.tsx,23,23,property:label,medium,30 days,"""30 days"""
dashboard/src/app/page.tsx,323,17,jsx_text,high,Data as of,Data as of
dashboard/src/app/page.tsx,326,21,jsx_text,high,(home:,(home:
dashboard/src/app/page.tsx,326,46,jsx_text,high,", bidstream:",", bidstream:"
dashboard/src/app/page.tsx,332,47,jsx_text,high,Data freshness pending…,Data freshness pending…
dashboard/src/app/page.tsx,348,37,jsx_expr_string,high,Config CPM,'Config CPM'
dashboard/src/app/page.tsx,348,52,jsx_expr_string,high,Avg CPM,'Avg CPM'
dashboard/src/app/page.tsx,398,17,jsx_text,high,Unable to load buyer seats. Retry to continue.,Unable to load buyer seats. Retry to continue.
dashboard/src/app/page.tsx,403,13,jsx_text,high,Retry,Retry
dashboard/src/app/page.tsx,412,21,jsx_text,high,Loading seat access...,Loading seat access...
dashboard/src/app/page.tsx,417,15,jsx_text,high,No active buyer seats found. Sync seats in Settings to load home analytics.,No active buyer seats found. Sync seats in Settings to load home analytics.
dashboard/src/app/page.tsx,422,15,jsx_text,high,Select a seat to load home analytics.,Select a seat to load home analytics.
dashboard/src/app/page.tsx,463,52,jsx_expr_string,high,"Use ""Sync All"" in the sidebar to fetch pretargeting configs.","""Use \""Sync All\"" in the sidebar to fetch pretargeting configs."""
dashboard/src/app/page.tsx,475,23,jsx_expr_string,high,Config performance metrics failed to load; showing config list without performance values.,"""Config performance metrics failed to load; showing config list without performance values."""
dashboard/src/app/page.tsx,476,23,jsx_expr_string,high,Config performance metrics are delayed; showing config list without performance values.,"""Config performance metrics are delayed; showing config list without performance values."""
dashboard/src/app/page.tsx,484,19,jsx_text,high,Showing last,Showing last
dashboard/src/app/page.tsx,484,86,jsx_text,high,days,days
dashboard/src/app/page.tsx,485,24,jsx_text,high,because no rows were found in the requested,because no rows were found in the requested
dashboard/src/app/page.tsx,486,78,jsx_text,high,day,day
dashboard/src/app/page.tsx,486,89,jsx_text,high,window.,window.
dashboard/src/app/qps/geo/page.tsx,12,22,property:label,medium,7 days,"""7 days"""
dashboard/src/app/qps/geo/page.tsx,13,23,property:label,medium,14 days,"""14 days"""
dashboard/src/app/qps/geo/page.tsx,14,23,property:label,medium,30 days,"""30 days"""
dashboard/src/app/qps/geo/page.tsx,60,25,jsx_template_text,high,for,`for ${
dashboard/src/app/qps/publisher/page.tsx,12,22,property:label,medium,7 days,"""7 days"""
dashboard/src/app/qps/publisher/page.tsx,13,23,property:label,medium,14 days,"""14 days"""
dashboard/src/app/qps/publisher/page.tsx,14,23,property:label,medium,30 days,"""30 days"""
dashboard/src/app/qps/publisher/page.tsx,60,25,jsx_template_text,high,for,`for ${
dashboard/src/app/qps/size/page.tsx,12,22,property:label,medium,7 days,"""7 days"""
dashboard/src/app/qps/size/page.tsx,13,23,property:label,medium,14 days,"""14 days"""
dashboard/src/app/qps/size/page.tsx,14,23,property:label,medium,30 days,"""30 days"""
dashboard/src/app/qps/size/page.tsx,54,25,jsx_template_text,high,for,`for ${
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,132,25,error_literal,high,Invalid JSON file. Please upload a valid service account key.,"""Invalid JSON file. Please upload a valid service account key."""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,135,25,error_literal,high,Invalid service account format. Missing required fields.,"""Invalid service account format. Missing required fields."""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,138,25,error_literal,high,"Invalid credential type: ""","`Invalid credential type: ""${"
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,138,63,error_literal,high,""". Expected ""service_account"".","}"". Expected ""service_account"".`"
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,292,66,jsx_text,high,How to Connect Your Account,How to Connect Your Account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,297,61,jsx_text,high,Create Service Account,Create Service Account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,300,165,jsx_text,high,Google Cloud Console,Google Cloud Console
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,300,189,jsx_text,high,", create a service account and download the JSON key file.",", create a service account and download the JSON key file."
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,306,61,jsx_text,high,Grant RTB Access,Grant RTB Access
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,309,142,jsx_text,high,Authorized Buyers,Authorized Buyers
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,309,163,jsx_text,high,", add the service account email as a user with RTB access.",", add the service account email as a user with RTB access."
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,315,61,jsx_text,high,Upload Key File,Upload Key File
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,318,15,jsx_text,high,Upload the JSON key file below. Cat-Scan will automatically discover your buyer seats.,Upload the JSON key file below. Cat-Scan will automatically discover your buyer seats.
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,335,65,jsx_text,high,Service Accounts,Service Accounts
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,336,52,jsx_text,high,Service accounts with access to Authorized Buyers API,Service accounts with access to Authorized Buyers API
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,345,15,jsx_text,high,Add Account,Add Account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,385,21,jsx_expr_string,high,Remove,"""Remove"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,395,61,jsx_text,high,Add Another Account,Add Another Account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,414,60,jsx_text,high,Uploading...,Uploading...
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,420,39,jsx_expr_string,high,Drop file here,"""Drop file here"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,420,58,jsx_expr_string,high,Upload Service Account JSON,"""Upload Service Account JSON"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,422,65,jsx_text,high,Drag and drop or click to browse,Drag and drop or click to browse
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,445,60,jsx_text,high,Uploading...,Uploading...
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,451,35,jsx_expr_string,high,Drop file here,"""Drop file here"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,451,54,jsx_expr_string,high,Upload Service Account JSON,"""Upload Service Account JSON"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,453,61,jsx_text,high,Drag and drop or click to browse,Drag and drop or click to browse
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,460,17,jsx_text,high,Detailed setup instructions,Detailed setup instructions
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,464,23,jsx_text,high,Go to the,Go to the
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,464,180,jsx_text,high,GCP Service Accounts page,GCP Service Accounts page
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,465,23,jsx_text,high,Select your project (or create one),Select your project (or create one)
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,466,23,jsx_text,high,Click,Click
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,466,37,jsx_text,high,+ Create Service Account,+ Create Service Account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,467,23,jsx_text,high,"Name it (e.g., &quot;catscan-service-account&quot;)","Name it (e.g., &quot;catscan-service-account&quot;)"
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,468,23,jsx_text,high,Click,Click
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,468,37,jsx_text,high,Create and Continue,Create and Continue
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,468,65,jsx_text,high,", skip roles, click",", skip roles, click"
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,468,93,jsx_text,high,Done,Done
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,469,23,jsx_text,high,Click on the new service account email,Click on the new service account email
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,470,23,jsx_text,high,Go to,Go to
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,470,37,jsx_text,high,Keys,Keys
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,470,51,jsx_text,high,tab →,tab →
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,470,65,jsx_text,high,Add Key,Add Key
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,470,92,jsx_text,high,Create new key,Create new key
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,471,23,jsx_text,high,Select,Select
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,471,38,jsx_text,high,JSON,JSON
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,471,52,jsx_text,high,and click,and click
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,471,70,jsx_text,high,Create,Create
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,472,23,jsx_text,high,Upload the downloaded file above,Upload the downloaded file above
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,476,29,jsx_text,high,Important:,Important:
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,476,49,jsx_text,high,Add the service account email as a user in your,Add the service account email as a user in your
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,478,23,jsx_text,high,Authorized Buyers account,Authorized Buyers account
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,479,26,jsx_text,high,with RTB access.,with RTB access.
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,511,65,jsx_text,high,Buyer Seats,Buyer Seats
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,512,52,jsx_text,high,Seats discovered from your connected accounts,Seats discovered from your connected accounts
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,527,19,jsx_text,high,Discovering...,Discovering...
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,532,19,jsx_text,high,Discover Seats,Discover Seats
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,550,62,jsx_text,high,Seat data is still populating,Seat data is still populating
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,552,23,jsx_text,high,"New seats can take several minutes to sync creatives, endpoints, and pretargeting data. This will update automatically.","New seats can take several minutes to sync creatives, endpoints, and pretargeting data. This will update automatically."
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,593,90,jsx_template_text,high,Buyer,`Buyer ${
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,597,35,jsx_attr:title,high,Edit name,"""Edit name"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,604,47,jsx_text,high,creatives,creatives
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,606,29,jsx_expr_string,high,· Sync in progress,""" · Sync in progress"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,608,31,jsx_template_text,high,· Last synced,` · Last synced ${
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,622,56,jsx_expr_string,high,Syncing...,"""Syncing..."""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,622,71,jsx_expr_string,high,Sync Now,"""Sync Now"""
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,633,64,jsx_text,high,No buyer seats discovered yet,No buyer seats discovered yet
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,635,23,jsx_text,high,"If discovery returns no seats, verify that you've added the service account email to your","If discovery returns no seats, verify that you've added the service account email to your"
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,636,141,jsx_text,high,Authorized Buyers,Authorized Buyers
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,636,163,jsx_text,high,account with,account with
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,637,36,jsx_text,high,Account Manager,Account Manager
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,637,72,jsx_text,high,RTB Troubleshooter,RTB Troubleshooter
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,637,100,jsx_text,high,role.,role.
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,641,25,jsx_text,high,Service account to add:,Service account to add:
dashboard/src/app/settings/accounts/components/ApiConnectionTab.tsx,650,45,jsx_text,high,Connect a service account to discover buyer seats,Connect a service account to discover buyer seats
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,86,63,jsx_text,high,AI Language Detection,AI Language Detection
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,87,50,jsx_text,high,Gemini API for creative language analysis,Gemini API for creative language analysis
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,127,59,jsx_text,high,API Key Configured,API Key Configured
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,145,17,jsx_text,high,Change,Change
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,151,23,jsx_attr:title,high,Remove API key,"""Remove API key"""
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,162,13,jsx_text,high,Language detection is enabled. Creatives will be analyzed automatically during sync.,Language detection is enabled. Creatives will be analyzed automatically during sync.
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,169,15,jsx_text,high,Gemini API Key,Gemini API Key
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,176,29,jsx_attr:placeholder,high,AIza...,"""AIza..."""
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,194,19,jsx_expr_string,high,Save,"""Save"""
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,205,19,jsx_text,high,Cancel,Cancel
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,210,15,jsx_text,high,Get your API key from,Get your API key from
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,217,17,jsx_text,high,Google AI Studio,Google AI Studio
dashboard/src/app/settings/accounts/components/GeminiApiKeySection.tsx,226,19,jsx_text,high,"Without a Gemini API key, language detection is disabled. You won't see language mismatch alerts for creatives targeting countries with different languages.","Without a Gemini API key, language detection is disabled. You won't see language mismatch alerts for creatives targeting countries with different languages."
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,23,30,property:label,medium,Connecting to Gmail,'Connecting to Gmail'
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,24,29,property:label,medium,Searching for report emails,'Searching for report emails'
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,25,31,property:label,medium,Downloading attachments,'Downloading attachments'
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,26,29,property:label,medium,Importing CSV data,'Importing CSV data'
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,174,63,jsx_text,high,Auto-fetch Reports from Gmail,Auto-fetch Reports from Gmail
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,176,15,jsx_text,high,Google Authorized Buyers can email scheduled reports directly to you. Configure Gmail access to automatically import these reports.,Google Authorized Buyers can email scheduled reports directly to you. Configure Gmail access to automatically import these reports.
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,185,56,jsx_text,high,How it works,How it works
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,190,59,jsx_text,high,Schedule Reports,Schedule Reports
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,193,15,jsx_text,high,"In Authorized Buyers, create scheduled reports with email delivery to your Gmail.","In Authorized Buyers, create scheduled reports with email delivery to your Gmail."
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,199,59,jsx_text,high,Connect Gmail,Connect Gmail
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,202,15,jsx_text,high,Grant Cat-Scan read-only access to your Gmail to fetch report attachments.,Grant Cat-Scan read-only access to your Gmail to fetch report attachments.
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,208,59,jsx_text,high,Auto Import,Auto Import
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,211,15,jsx_text,high,Cat-Scan checks your inbox daily and imports new CSV attachments automatically.,Cat-Scan checks your inbox daily and imports new CSV attachments automatically.
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,220,53,jsx_text,high,Gmail Connection,Gmail Connection
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,230,30,jsx_expr_string,high,Connected,"""Connected"""
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,230,59,jsx_expr_string,high,Not authorized,"""Not authorized"""
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,230,78,jsx_expr_string,high,Not configured,"""Not configured"""
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,240,59,jsx_text,high,Last Import,Last Import
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,242,38,jsx_expr_string,high,Import in progress,"""Import in progress"""
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,246,59,jsx_text,high,Last Success,Last Success
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,250,59,jsx_text,high,Total Imports,Total Imports
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,254,59,jsx_text,high,Unread Reports,Unread Reports
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,265,59,jsx_text,high,Schedule,Schedule
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,266,58,jsx_text,high,Daily (cron),Daily (cron)
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,275,21,jsx_text,high,Last scan detected,Last scan detected
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,275,81,jsx_text,high,unread report email(s). Use,unread report email(s). Use
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,276,33,jsx_text,high,Import Now,Import Now
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,276,53,jsx_text,high,to process them immediately.,to process them immediately.
dashboard/src/app/settings/accounts/components/GmailReportsTab.tsx,288,29,jsx_text,high,Last error:,Last error:
